x,y
1.231364485483622260e+27,1.370489914801617442e-22
8.488733647790995276e+26,2.011591137136886221e-22
8.279541274068198229e+26,1.506053053522217178e-22
9.900415775121609620e+26,1.943225484639913277e-22
8.758341814996931515e+26,2.394040729977159641e-22
6.995942956413630208e+26,2.112378008686911512e-22
7.496343022278702421e+26,2.151536407093964567e-22
6.050677756056549915e+26,2.423849195021955521e-22
8.643807009433800681e+26,1.963892646847005065e-22
7.581624108029124062e+26,1.817156925791531768e-22
6.439947779600840149e+26,1.967169185036677667e-22
4.756112967825028163e+26,2.168732099426907102e-22
4.594164971548440103e+26,2.041909885000124420e-22
5.735542718596530831e+26,2.873886511321889222e-22
3.939953724588162565e+26,2.007895709634094910e-22
4.519701294214897787e+26,2.736421863430565232e-22
4.614504588075696194e+26,2.615441190098692828e-22
4.318176067880512347e+26,2.114078791749568374e-22
3.382362859736162701e+26,2.948579351271844933e-22
2.898928592612769089e+26,2.051489761558601162e-22
3.411230084791171110e+26,2.534418801052647916e-22
2.240836653966972245e+26,2.209459351237862911e-22
3.212738197426455705e+26,2.935340772186042516e-22
2.117349299123197970e+26,2.978935981586795227e-22
2.047447810188966493e+26,2.221869396732032279e-22
2.766980985093265623e+26,2.378333466806977919e-22
2.655764882334317833e+26,2.487422379462202563e-22
2.136699614034683125e+26,2.235231559432108105e-22
1.949387116871904225e+26,2.908794829197421295e-22
1.945253028442926579e+26,2.496952061755530655e-22
1.552702558603082474e+26,2.171569631790060141e-22
1.658583283767191605e+26,2.355417547780880608e-22
1.429602338335287119e+26,2.820465983880508667e-22
1.810545494071564496e+26,2.031039353296871748e-22
1.373219258280732374e+26,2.236537796195109559e-22
1.558557135202701065e+26,2.740102770695254084e-22
1.164254064087592745e+26,2.166212290980067128e-22
1.236724314384596238e+26,2.289407166229257270e-22
1.284030465867099786e+26,2.386005030663600456e-22
8.970459569075100353e+25,2.855393142809810798e-22
8.326303636980522923e+25,1.932081994979823128e-22
8.490734961937809369e+25,2.855915194165399242e-22
9.707338904688676708e+25,2.021260874397773983e-22
9.253735860133599198e+25,2.664357242942983106e-22
8.056987984710776478e+25,1.958921458880448367e-22
9.789084611677654808e+25,2.634177991408692651e-22
9.518489469126683738e+25,1.796963233850454186e-22
7.037527829808855055e+25,1.902233239967916771e-22
7.887366028128510997e+25,2.245454180232690628e-22
5.606940131840300491e+25,2.236973074053149890e-22
7.702954124136695552e+25,2.211391657983615303e-22
5.298787627614916222e+25,2.069633624858409235e-22
5.000484365310136363e+25,2.269220014395905096e-22
5.139099938372424760e+25,1.711860798242473801e-22
5.689169279345110921e+25,1.804181785593732702e-22
6.013045026469242195e+25,1.641828558460651264e-22
4.204992481222453725e+25,1.987182002612324554e-22
5.167797344307508820e+25,1.860644242021109347e-22
4.646080615110991178e+25,1.591099755150449836e-22
4.689407666811852378e+25,1.489144324034999670e-22
4.488492425140973921e+25,1.858762084628269047e-22
4.758143932312129519e+25,1.928406918273044968e-22
3.156113339995408343e+25,1.710994504037962374e-22
3.325566543135449480e+25,1.538533349754011822e-22
3.833191314450289164e+25,1.834021015922794376e-22
4.253987032668039651e+25,2.339721348782522971e-22
3.987480120634980393e+25,1.925316821346211531e-22
3.117612836463495707e+25,2.590225268034322301e-22
3.835216421320921498e+25,2.138623398839701535e-22
4.218308975464314101e+25,2.706040038896761064e-22
3.276400180677536632e+25,3.359265999555971619e-22
3.719049176286518675e+25,3.195282271902601894e-22
3.290910897365166890e+25,3.911755683030193495e-22
4.456758161324578719e+25,4.228517044563885071e-22
3.736917202379112253e+25,4.085918965456866449e-22
4.965501164617120420e+25,4.737301018750680718e-22
4.451907705853076910e+25,4.366409587980419835e-22
4.425921404192578783e+25,4.429137834408659449e-22
4.186040020390362300e+25,3.636177998643454069e-22
4.825437118746574186e+25,5.561878956925171196e-22
5.466941407899222485e+25,4.798270144162765772e-22
5.399589669330379793e+25,4.028688399729354578e-22
5.477485285392881594e+25,5.753692863664815752e-22
6.664336940248547430e+25,5.814504827311134361e-22
6.460922317550156497e+25,6.131130048551912425e-22
5.648587987862627122e+25,4.978164884400102004e-22
7.149073404295155540e+25,5.509338160609523973e-22
6.036012369971548082e+25,6.225408307072694444e-22
7.824608125644348234e+25,6.566174756209008342e-22
7.264272578041711568e+25,4.355451753287994461e-22
1.070282433677054366e+26,4.334035832565617519e-22
9.558469105835223557e+25,4.433219542457211686e-22
7.835331432511161101e+25,4.893056918152263230e-22
8.446387286460374889e+25,4.567975855244794362e-22
9.583521941545598293e+25,5.309477763481067916e-22
1.112802991315217907e+26,5.782095231643161732e-22
1.055439563634812125e+26,6.061790955034985598e-22
1.022575705708726505e+26,6.936021335782647663e-22
1.328577686324424751e+26,5.319047351008980070e-22
1.714383084204264681e+26,5.988078455403401034e-22
1.400830666084167505e+26,6.647102500397681956e-22
1.400809587088848245e+26,7.004181715386146261e-22
1.680338227331995758e+26,5.876042837763985859e-22
1.508421470236193150e+26,7.660076572013409980e-22
1.565656850501461426e+26,5.261841808688072804e-22
2.049635993856109710e+26,7.601553365415124931e-22
2.177122972898442623e+26,6.226070431558201001e-22
1.912840002090224257e+26,6.543491260135774221e-22
2.178625169590741064e+26,5.628113518252460794e-22
2.407427700187126241e+26,5.948819950173064965e-22
2.390748825860986144e+26,5.770852968938397513e-22
3.229603833593904303e+26,6.031454397213624332e-22
2.207660494840010606e+26,5.054760930971663677e-22
3.579203416437515874e+26,5.138074076393530292e-22
2.657605554352758809e+26,7.892751441974053791e-22
3.967714713934850630e+26,6.045532411306941102e-22
3.749338553900149093e+26,6.735410066833793798e-22
5.196036229633952258e+26,5.581190908163793538e-22
5.419816342789335591e+26,5.633769219455958619e-22
5.172021556478988482e+26,4.899003596386122093e-22
7.592729028522115140e+26,5.158156019491724943e-22
5.533254663874458596e+26,6.171377659273202952e-22
9.294721246805195773e+26,5.210731693880596447e-22
1.065248114011847775e+27,6.004523238579539660e-22
1.092638362044811909e+27,6.096621524079888939e-22
9.732218791286852180e+26,6.205729450045647136e-22
9.326689273552589664e+26,4.235640626251366637e-22
1.086947497315791630e+27,4.902899191449873580e-22
1.209098982481752391e+27,3.687167210315552510e-22
1.534948217600295484e+27,3.446264753776020451e-22
1.412814160818493092e+27,4.395175385991453502e-22
1.763405660494493876e+27,2.998053288086801099e-22
1.728541224850423760e+27,4.166262356178548339e-22
2.536238230279093571e+27,4.006826997859087007e-22
2.126832001289162804e+27,2.823202294390208680e-22
2.422600679466731468e+27,2.957705301288392900e-22
2.376968653232105590e+27,2.852916539893627710e-22
2.273327012832500942e+27,2.208721444322622192e-22
2.291348072888176312e+27,2.508748729205491889e-22
3.191984249237158270e+27,1.937545089254778141e-22
2.476925742939017025e+27,2.253779005146132274e-22
2.659577687519941146e+27,1.840192190027150076e-22
3.557383194931860384e+27,1.312400355910156193e-22
3.607973323217508264e+27,1.282636625488398176e-22
4.151476332759276531e+27,1.566624417001511141e-22
3.715088738993913618e+27,1.513878991995339210e-22
3.338802110809380700e+27,9.323784230785721282e-23
4.965815333810841086e+27,8.690648251738907189e-23
3.296328760457701578e+27,7.304595913480282617e-23
5.030741422521496249e+27,8.427210405489018487e-23
4.108175691275514097e+27,5.656177198665055895e-23
5.310901483873847523e+27,5.606949599967099237e-23
5.088543779091744069e+27,5.876360593482727531e-23
5.181760163693892976e+27,4.820632592556887380e-23
5.511829044882983533e+27,4.746618603198041584e-23
4.222782168894866842e+27,3.278125594313886521e-23
6.290382117922549701e+30,4.590027568747075373e-23
6.683118117860363566e+30,2.873378013790820025e-23
6.975561542643698658e+30,1.759740043300568530e-23
6.056215665816786300e+30,1.308238079389296163e-23
6.587234255336040862e+30,1.195758727576552394e-23
6.070733929435469651e+30,8.944583593742337588e-24
6.391522159666676232e+30,6.099749622333659821e-24
8.618082654945398847e+30,3.916204365613608579e-24
8.481495592498395221e+30,1.918736667460482956e-24
6.460653139346177606e+30,1.739180040286676818e-24
8.979998897404825579e+30,1.110100526536490182e-24
8.454709430713434837e+30,9.917198775658897052e-25
5.140687135656592918e+30,8.355982425423974980e-25
4.405996333226980596e+30,1.093304466813508018e-24
4.707054593494200639e+30,9.974782275666653522e-25
3.802128286241200655e+30,1.068724575107913084e-24
4.483326576073257911e+30,1.166822516126133582e-24
3.852024690488670631e+30,8.194287452151951042e-25
2.705519726039299738e+30,8.783361930538566417e-25
3.320450016460717068e+30,9.820287530315558920e-25
2.567174277106580443e+30,1.039219031820376777e-24
2.057660879348656746e+30,1.217467930545500497e-24
3.088079621736181858e+30,1.775885688180448684e-24
2.463458967081047956e+30,1.850087850742232371e-24
2.835318992333201615e+30,3.380992266774654661e-24
3.104494794513349193e+30,4.424115538179294998e-24
2.065460642207866613e+30,6.624066743859104797e-24
2.533548085514825550e+30,8.171714096998573754e-24
2.387761166944992961e+30,1.562297698405753586e-23
2.892044117944682846e+30,1.780706844618069849e-23
2.133065706903040476e+30,2.560056200788513608e-23
2.624854802822061050e+30,4.152809178600421792e-23
2.321868195602383793e+30,3.903753883719066114e-23
2.712550854723996849e+30,5.791274309859982388e-23
2.371766049229326910e+30,6.737436348346111246e-23
2.167840209696461471e+30,6.393989717652091716e-23
2.800163077891547683e+30,5.277890346495173288e-23
2.220638294373046288e+30,7.210608370755748790e-23
2.331173053438667737e+30,7.058416973730276454e-23
2.709789471272346369e+30,7.498655314473168723e-23
2.927742833095971530e+30,9.608270736372434625e-23
2.797468185522828985e+30,8.560389309175226033e-23
2.042404640755979657e+30,7.942597882267508715e-23
2.478238198449073840e+30,8.136164280742547114e-23
2.490657098048146361e+30,9.371870517105962424e-23
1.897067897356662916e+30,1.343805141721968859e-22
1.867108223698611305e+30,1.423465390098203945e-22
1.732944862504474256e+30,1.548001537542570638e-22
2.122040319892286505e+30,1.412687678992144952e-22
1.993811446098472528e+30,1.330723837696306701e-22
2.173419694836130702e+30,1.645809837347821477e-22
2.198818939490822484e+30,1.439162607792471383e-22
1.607838394821965124e+30,1.374868541743634278e-22
1.746431141445722564e+30,1.536088775865989491e-22
1.935823090945062310e+30,2.115899330457555481e-22
1.655751067124168269e+30,1.763883055083665221e-22
1.633883226146941121e+30,2.042469711053990152e-22
1.564932872896287417e+30,1.602667296762132312e-22
1.136059687105115670e+30,1.925955600364377062e-22
1.087214832409128501e+30,2.161709896610584074e-22
1.297693183695797509e+30,2.675928911839086659e-22
1.280586914577142567e+30,2.776972304779858597e-22
1.304069570129520608e+30,1.922386527520735251e-22
1.290665331748300602e+30,2.790999602950223739e-22
1.137136130798207114e+30,2.915893259549569201e-22
9.010863857161358081e+29,2.220033710550817922e-22
9.577737188071297616e+29,2.633837162405130246e-22
7.002362706937283378e+29,2.026555595414151446e-22
8.905722737026822873e+29,2.324902224708645518e-22
7.807189056627592071e+29,2.804788979073989944e-22
5.936016992253963276e+29,2.539949291388931163e-22
7.387522139963625197e+29,2.075143407158833670e-22
6.559285096536342996e+29,2.799057666409521478e-22
5.271969740355915145e+29,2.050187873181580059e-22
4.803929662683382683e+29,2.585970615654211463e-22
5.702783311644181887e+29,2.293811681358780122e-22
5.203477816087449750e+29,2.168591784772077240e-22
4.446146422917105440e+29,2.331201720290498596e-22
3.830082808009146481e+29,2.810083450477417642e-22
4.358588998499704866e+29,2.571821131890924605e-22
3.420800648560618653e+29,1.996378162640155859e-22
3.797231131070767209e+29,2.162832644094417717e-22
3.505976637513711974e+29,2.048107728309508744e-22
3.066167600171808719e+29,1.944059038836468346e-22
3.006813080190938929e+29,1.902629160175516896e-22
2.392178779175791890e+29,2.125063214197858812e-22
2.271876630276800875e+29,2.050640103504121321e-22
2.054624724977843331e+29,1.639938597760520648e-22
2.441313313671823759e+29,1.637931670056335169e-22
2.603597519743086658e+29,2.136199672024817285e-22
2.235595034643128887e+29,1.585996226267717770e-22
2.343515108573246802e+29,1.782814826440732498e-22
2.148010146210371623e+29,1.523876553844761818e-22
1.612498403371449803e+29,1.376550668250713241e-22
2.066588574874286612e+29,1.721730491170397960e-22
1.492956495021650937e+29,1.211339091893532555e-22
1.687797780495526203e+29,1.130076424739627306e-22
1.730868968125253473e+29,1.110934759778481878e-22
1.594616166499320348e+29,1.380253706157748982e-22
1.276539374112415539e+29,9.248024966962515174e-23
1.509454496843718318e+29,8.931097307507380411e-23
1.408006863225541032e+29,1.106496001138396437e-22
1.050279194236334482e+29,9.697051830057650379e-23
1.264045183230449568e+29,6.983966904668283193e-23
1.099274283044852381e+29,8.553880713515207659e-23
9.527490124544666529e+28,8.827609412731112112e-23
9.148648411154841576e+28,5.857453914503258721e-23
9.495606132804020244e+28,5.530918744905401855e-23
1.174316387732292795e+29,5.886110606519860457e-23
8.956195526656484800e+28,5.650558428168978358e-23
1.355410783430415183e+29,4.349374125634161941e-23
1.210356037749412814e+29,3.785696765707100548e-23
1.224185924208349764e+29,3.459221109846269337e-23
1.013880732019164114e+29,3.258446899185301654e-23
1.219885849570798742e+29,3.873603826968814609e-23
8.882752729241328461e+28,2.931435325668541565e-23
1.029133089479482888e+29,2.235367153323434951e-23
1.139460829153146555e+29,1.043179003801558530e-23
9.480616543941379336e+28,9.677414347159681794e-24
1.291465199920441184e+29,7.603282552977034515e-24
1.142532316898450131e+29,4.981636587965627949e-24
1.242236895940831595e+29,3.741015845672142074e-24
1.271051729033628737e+29,2.594731877511960131e-24
9.995990157371107698e+28,1.523913330105496965e-24
1.080519006583407052e+29,1.182070561038068907e-24
1.040485553133353214e+29,8.387883837782566793e-25
1.065206103770791517e+29,1.208702587337035771e-24
6.461607497904087627e+28,1.149860929164333424e-24
7.018307365714449451e+28,1.075052611174779331e-24
7.242396129882628003e+28,1.081034039918158505e-24
6.262234025064560865e+28,9.169651640806947097e-25
4.454214920176649947e+28,8.737374423841263856e-25
4.131550896243236546e+28,1.060591887636289568e-24
5.211961036419633785e+28,9.559242406448720035e-25
3.582672430025904804e+28,1.154605959001656986e-24
3.641462639809823695e+28,1.014272233677164012e-24
3.969770372314058354e+28,1.983299302036738551e-24
3.041967933382632743e+28,3.855310049011231858e-24
4.143126116334674534e+28,7.865518837225958890e-24
3.338639539229844973e+28,1.394499510783133450e-23
3.652894000242777310e+28,1.849111372176640838e-23
2.921755257824547190e+28,4.205782783148027912e-23
4.421943788561125855e+28,9.011113493678264201e-23
2.947817945614571172e+28,1.451374834674896935e-22
3.814074418200855665e+28,2.406613471034769894e-22
4.604093888568189716e+28,4.197109729311647418e-22
4.100597075118698386e+28,5.746867964366658269e-22
4.802562125145288251e+28,4.450610332269759753e-22
3.903428557540299779e+28,5.728538753981810512e-22
5.758641352040154753e+28,5.191770198266756647e-22
6.876558193087752793e+28,4.858317761678349637e-22
6.243809514059932620e+28,6.307514746046306794e-22
6.152619663911648150e+28,4.392666619632820211e-22
9.759457318638420359e+28,4.994916270180905598e-22
1.068292634979735342e+29,5.625900260321456618e-22
8.514079190568883341e+28,5.983737944262240059e-22
1.219294799213509897e+29,5.038575568690620535e-22
1.295537527778988634e+29,4.654117815182764453e-22
1.067319293014910506e+29,3.819375712086021878e-22
1.051718032589697160e+29,4.823381413412214409e-22
1.026106965298823694e+29,4.187146169968667609e-22
9.394416381033052660e+28,3.027667403168774705e-22
1.049413650596415378e+29,3.734951659479853498e-22
9.716649080147643376e+28,3.345134482357245717e-22
1.072039124941390558e+29,2.390370491347705372e-22
1.282125183377452533e+29,2.747060212708539204e-22
1.000927190622290729e+29,1.683888128505805247e-22
1.252330974440282073e+29,2.116460821375961819e-22
1.409335128143340115e+29,2.151406848589706005e-22
1.176389530319536093e+29,2.543908710807426268e-22
1.378672450728222123e+29,2.702874186426891836e-22
1.128292040719442104e+29,2.455592563499184197e-22
1.068988362530898823e+29,2.259498779753552394e-22
1.460160280334391181e+29,2.825355813401394413e-22
1.323698149935002559e+29,2.936257950537269494e-22
1.252554221108546594e+29,3.468048273656871399e-22
1.562567136396827777e+29,3.581335752211588405e-22
1.725412750294075131e+29,3.905091984350537013e-22
1.849539127379514288e+29,4.013034864462952976e-22
2.198967037221137018e+29,2.993778474265540319e-22
2.062500862815197823e+29,3.716441326132066202e-22
2.007083682927170903e+29,3.403609974345236391e-22
2.500995291885883562e+29,3.421155291420318215e-22
2.505272593417421031e+29,3.531428261507741494e-22
2.458110065360357716e+29,3.724587846551563097e-22
2.284786340823383027e+29,3.944315906891563371e-22
2.683644467313547076e+29,5.750261537887170136e-22
2.016651365742818653e+29,3.847308114383341206e-22
2.780103032863767044e+29,5.413372986835684925e-22
2.504901392450677138e+29,6.094460848014972927e-22
3.455098710877453877e+29,4.371138423751838426e-22
3.817271369891589733e+29,5.335267333222847698e-22
3.646074198291338274e+29,6.579352307476539749e-22
4.227015479622349876e+29,6.592384228346813241e-22
4.540532073649295319e+29,5.935424376581915839e-22
3.414747448950612843e+29,5.582642328790899355e-22
3.854505026598979318e+29,4.767158567893240032e-22
3.584968031175830871e+29,6.657151776635921215e-22
5.553322383909262155e+29,6.069998947483491331e-22
4.908598953152214023e+29,6.429644759499752728e-22
5.744969663292739164e+29,6.073829689973194491e-22
4.906350814014522764e+29,5.662247943974686948e-22
6.215060687760965167e+29,5.371893733859739646e-22
6.864105252216814689e+29,6.559944896236140156e-22
5.860312598108285922e+29,7.750214939335015680e-22
8.319369957545515329e+29,5.272718391502289561e-22
8.270795145737572100e+29,5.249714142936379617e-22
6.311787762329899761e+29,5.645018929130637998e-22
7.751576143306024419e+29,6.207573448100521926e-22
1.133742875416812234e+30,6.244264225201636981e-22
1.047184050011799514e+30,5.816823089947161004e-22
1.171847873336888757e+30,6.157957229330073752e-22
9.814856301555007667e+29,5.080455908478916189e-22
1.329008602464558749e+30,5.092785187166885030e-22
1.495628221617496815e+30,6.553756567047645535e-22
1.351827816670539352e+30,4.830294374396944803e-22
1.471720787167962468e+30,5.773115025575640904e-22
1.600371716963559638e+30,4.390465898643487513e-22
2.431976897261547693e+30,4.576685159762436709e-22
1.943967527836355009e+30,5.612616580094815230e-22
2.569752063858159606e+30,3.880367183644721126e-22
2.667429811995464149e+30,5.712614834299624190e-22
2.819889516572010063e+30,5.427615708823827118e-22
2.453432537083015102e+30,3.377754869255742570e-22
2.715415056327439209e+30,3.194706482279803359e-22
3.798419033783160398e+30,4.144236256646178808e-22
2.937398385445996491e+30,3.185833479640957858e-22
4.400605534069971056e+30,3.601791462819816013e-22
4.471470526939654406e+30,3.592131433774641607e-22
4.982918780937703498e+30,3.378033651182326620e-22
4.768873110806310984e+30,3.289060447087679077e-22
5.329522240797164655e+30,2.063242831636287368e-22
3.794954400487061563e+30,2.140874100907265395e-22
5.348817575554868162e+30,1.914569219692019317e-22
4.835709072074811989e+30,2.323247096895524196e-22
6.249206563474903349e+30,1.856524788441534799e-22
6.397981870508841373e+30,1.654121762023978539e-22
7.192378337242163329e+30,1.796318848233946275e-22
4.990952028064051117e+30,1.570606763363287008e-22
6.648230011429998975e+30,1.659271692826095363e-22
6.522004613369058908e+30,9.900822372377297557e-23
7.536361428122404316e+30,1.260624952526304443e-22
5.224519015528038191e+30,1.145429772606869629e-22
7.116834615383548867e+30,8.125993311619231557e-23
6.014662192694208251e+30,6.423463839640584494e-23
6.205831816510762977e+30,8.464359295392275356e-23
8.282557377377568990e+30,7.223133028962623843e-23
7.240226866448150530e+30,5.029000963011283342e-23
7.541036040306000038e+30,6.012827382706212843e-23
8.571106860179063660e+30,4.545827972693518217e-23
4.069562726850944504e+33,2.413403100480756669e-22
4.427125494948559112e+33,2.387447893087212065e-22
3.360131406090242022e+33,3.340304153714859691e-22
3.071789941223346731e+33,6.360205485056219614e-22
4.373600795658625485e+33,9.634251747185211353e-22
4.055055892776162861e+33,8.547183838878041563e-22
3.079302706027009447e+33,1.712120836660238396e-21
3.141779445353269661e+33,2.229746226007641221e-21
2.865908456608771198e+33,2.563072721557467677e-21
3.265285356182249219e+33,4.458502672165817936e-21
4.031661541943358093e+33,5.514926943468130390e-21
4.665609546232797418e+33,6.600692997665130649e-21
3.969030519459825625e+33,5.458237421242403046e-21
5.322363589825614994e+33,6.336731548131007296e-21
4.144094341152470567e+33,7.387632294353537257e-21
5.769975610001007734e+33,7.262628015716238350e-21
4.986194386540526264e+33,6.386609960839624407e-21
7.121545801713860786e+33,6.286066456249331899e-21
6.797594652708320165e+33,7.008425819358117966e-21
8.144990280554781626e+33,7.285968301473396090e-21
8.931735112604783178e+33,7.190033772504499776e-21
9.554035123905095428e+33,4.678900023459370568e-21
8.646642516438305677e+33,2.464383626266836695e-21
9.442657451384708569e+33,1.151155351177642134e-21
9.752696243515853222e+33,4.453936697589214662e-22
1.015334182229847652e+34,2.279188286844637260e-22
8.205176780357369125e+33,8.302533370506517740e-23
9.690463134772467907e+33,4.377726409730675162e-23
1.124218732009838725e+34,1.293714467915673408e-23
1.014874862002581267e+34,8.504231463762336550e-24
1.236073165832571305e+34,2.687473864860675952e-24
1.253773603280460045e+34,1.567585471866295025e-24
8.233740711280815324e+33,8.397182363101041951e-25
1.050301328494586845e+34,1.188189767564730429e-24
7.104372247721333677e+33,8.331524009253089552e-25
7.372437909664357512e+33,9.891759199307066376e-25
5.103246573950880870e+33,1.009663608926997917e-24
6.654952565211461799e+33,8.867777347422356233e-25
6.278621675986472601e+33,8.888777070760243795e-25
4.531446951534487922e+33,8.497989806377549183e-25
4.862177232155666070e+33,8.020377929165349325e-25
4.442041942251820232e+33,1.071255276554314231e-24
3.526447758791666672e+33,1.037586661425688334e-24
2.907096744443295941e+33,1.126738248717716490e-24
4.031178149603215916e+33,1.264839720567246537e-24
3.628393651128885162e+33,1.395104970785840462e-24
3.958475519015873714e+33,1.850873389386940432e-24
3.463878416771545095e+33,1.481112287482372913e-24
3.683008922119215431e+33,2.080173404444575086e-24
2.831978635513994631e+33,1.903496608431269719e-24
3.620752442517826841e+33,1.953322967505188023e-24
3.882071683307198479e+33,1.954812139587019290e-24
2.833677316827732958e+33,2.437750122145679739e-24
2.902335085404938962e+33,2.913754670266831432e-24
2.921707009225622467e+33,1.951443977173835705e-24
2.845590958807802819e+33,2.087719821833448725e-24
2.864765995441890386e+33,2.676624803302154559e-24
2.455138655903984722e+33,2.377319656438613435e-24
2.673271121897128764e+33,2.258274177494848716e-24
3.396466079618196115e+33,1.522216585940043088e-24
2.427660821410445654e+33,1.734726504653962551e-24
3.171196831514790239e+33,1.715049708493879556e-24
2.008246842482920938e+33,1.301553405956984798e-24
2.160013821456091251e+33,1.950245115200239719e-24
2.806527806569608870e+33,1.807065355221821158e-24
2.368955547824905301e+33,1.735043657482478272e-24
1.886010913412173176e+33,1.646980189114851077e-24
2.346344734178178351e+33,1.675059303589801899e-24
2.062716031302847474e+33,1.515071839549071191e-24
1.765468235394195667e+33,1.162384385860032921e-24
1.740422348376481792e+33,1.495508113442862386e-24
1.923918782354097666e+33,1.004895734476765000e-24
1.595683450890988020e+33,1.123693174107487169e-24
1.382758408452789732e+33,1.362681712816392489e-24
1.355127392065285765e+33,9.167644652800911802e-25
1.330923243173852671e+33,1.113210647089353389e-24
1.639161661191737352e+33,1.000485698710116014e-24
1.077411532162297666e+33,1.047336041071450256e-24
9.682996193802966564e+32,1.157037438845978045e-24
9.852047871522913613e+32,1.022558386433870925e-24
9.787973501179662392e+32,9.662011560441426664e-25
1.246677985872662125e+33,9.670839087868069426e-25
1.000253502792142294e+33,9.062112917912839417e-25
7.908630211176091857e+32,8.905526627263596555e-25
7.738598124955831909e+32,8.765402463005140998e-25
6.730514915294462296e+32,7.841437137219055142e-25
7.800399489693489586e+32,7.584736475260386420e-25
7.083560985935670453e+32,8.937504062964004329e-25
6.877734953032648160e+32,9.901699555051866914e-25
6.629358988461035618e+32,1.044748300635588123e-24
6.668075173326865173e+32,9.792156295921924152e-25
6.522221726063671356e+32,6.957979141227573576e-25
5.416878477384940804e+32,8.722682154819419144e-25
4.734191978783656103e+32,7.972887341537422468e-25
4.792993232931497313e+32,9.086911939718392300e-25
3.629768952949824430e+32,1.084244608262690209e-24
3.378171840367965724e+32,8.492079671746962332e-25
4.016486067665943366e+32,9.202852759469040251e-25
2.988559004255562972e+32,1.045476660718886857e-24
3.142065141968758726e+32,9.007346678928621340e-25
2.933562494551857375e+32,9.612996308843353934e-25
2.177527529557745168e+32,1.207183438726857106e-24
2.060361989742775886e+32,9.780780114250506784e-25
1.816237135154683908e+32,1.173574154636534402e-24
1.649375707841959859e+32,1.128919762921161570e-24
1.491911625961894562e+32,9.895775525087429356e-25
1.267538084064679311e+32,1.078328194240569579e-24
1.095747960856724762e+32,1.485254629100046824e-24
1.277332134910897562e+32,1.127718661060014925e-24
1.430187044163703468e+32,1.669826247892684016e-24
1.057681899968880165e+32,1.444465004795489992e-24
8.151034820312590879e+31,1.357877462958019850e-24
7.869089253185170285e+31,1.678793259381682051e-24
8.631091623408822965e+31,1.772051923919218676e-24
8.990326693779667523e+31,2.250004564039832963e-24
7.855694340629026897e+31,2.465982490257174389e-24
5.571541179148820815e+31,2.577152234215802359e-24
7.852980890731464991e+31,2.121910631662762634e-24
7.812059398634664753e+31,2.526684852103481421e-24
5.584721691987579162e+31,3.521057721751654806e-24
5.637714364500222247e+31,4.403882647388311422e-24
5.930128087435528306e+31,3.435713506947830738e-24
4.706502944692062972e+31,4.254959544731340397e-24
5.286446182226216913e+31,4.016183351288374654e-24
4.299758419528975560e+31,5.877909987009624701e-24
4.780422884950107437e+31,6.057122799508794223e-24
3.742461052224484399e+31,7.165920619953293657e-24
3.567983076673096939e+31,7.339989702334478777e-24
3.855690494701539688e+31,9.778353925053753038e-24
3.594528238288381652e+31,9.800333900189689984e-24
3.833943967745511151e+31,1.281698884500336402e-23
3.774888566118842464e+31,1.043966276523475658e-23
3.724797431175817089e+31,1.244081374414445445e-23
3.645025677181518583e+31,1.547338197965579966e-23
3.960989704612305338e+31,1.762318742185592672e-23
4.569936910901719915e+31,1.746517410688259818e-23
4.396480663847268005e+31,2.243387852366284647e-23
3.487153255914385392e+31,2.761618203873266165e-23
3.342052048459497002e+31,3.303282417400986821e-23
3.772710167525351252e+31,3.494817029492745959e-23
3.110283311594103677e+31,4.670023126476725737e-23
4.098501942734885765e+31,5.095917923857699923e-23
3.962445338403314252e+31,4.908071117840571633e-23
4.618807618491969059e+31,4.964506383300242833e-23
4.249750377316987399e+31,7.840822376875876924e-23
3.383153336173549365e+31,8.116162776760184873e-23
4.765668878290370360e+31,8.901499415994108861e-23
5.086783771848011914e+31,9.487634235899731298e-23
3.900859084699322476e+31,8.913292978369141997e-23
5.336525780250752578e+31,1.312094376480161834e-22
4.380044489625989363e+31,1.184341961719055208e-22
5.151346287127770084e+31,1.533211937047472141e-22
5.007889998524949356e+31,1.533389106342385642e-22
5.852210762816996097e+31,1.862925613872426136e-22
7.573194058254509954e+31,2.392269383173659225e-22
6.015236161148626811e+31,1.848362914026147267e-22
7.940289134236299458e+31,2.004837464203294232e-22
8.462822729800284722e+31,2.700205046986332618e-22
7.084621455843196025e+31,3.096366270108530998e-22
7.968923251153342600e+31,2.692888674384555684e-22
1.025416471914003637e+32,2.918746236217516149e-22
1.037049014518525087e+32,3.060743641603145353e-22
1.316333393980212726e+32,3.627464343904043740e-22
9.916383622669596087e+31,4.838060866596599541e-22
1.179389849930307626e+32,4.800490658800709493e-22
1.712187536203054246e+32,4.295260454856548624e-22
1.517053818549171687e+32,4.817351927823096298e-22
1.380881396546472777e+32,6.229980830560166925e-22
1.840093022297127403e+32,5.267216834559359510e-22
1.694275786667647428e+32,6.397191272620716229e-22
2.406750441414095390e+32,6.417696396300665847e-22
2.066658682371228151e+32,5.897501542641073534e-22
2.610037075831691139e+32,4.521544875965301503e-22
3.161225498677692351e+32,4.710340097311761810e-22
2.980935968322850403e+32,6.785543988097039227e-22
3.098676841534132610e+32,4.988965357612735505e-22
3.794915320990923232e+32,7.705616164253360133e-22
